KPI@K,1,5,10
Recall,0.005302226935312832,0.01166489925768823,0.030752916224814422
MRR,0.005302226935312832,0.007953340402969246,0.010492097156996415
NDCG,0.005302226935312832,0.008900094656112804,0.0150609151353657
Hit Ratio,0.005302226935312832,0.01166489925768823,0.030752916224814422
Precision,0.005302226935312832,0.002332979851537646,0.0030752916224814427
